,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,CHILD,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,CONSIDERING_CHANGE_OF_PLAN,CHURNED
228,596.49,30840.0,71.0,12.0,192410.0,0.0,161.0,247.0,5.0,2.4,6.0,1.0,0.75,1.0
229,66.54,38678.0,81.0,36.0,917727.0,2.0,84.0,301.0,5.0,2.2,1.0,1.0,0.25,1.0
230,251.97,54586.5,51.0,23.0,707938.0,2.0,139.0,317.0,5.0,3.2,4.0,0.0,0.75,1.0
231,114.29,19225.5,0.0,11.0,525369.0,3.0,263.0,184.0,1.0,1.8,5.0,0.0,1.0,1.0
232,270.0,65556.5,0.0,76.0,420958.0,1.0,160.0,619.0,1.0,0.9,1.0,0.75,0.75,1.0
233,765.96,21452.0,41.0,0.0,215087.0,2.0,166.0,188.0,3.0,1.6,14.0,1.0,0.75,0.0
234,183.67,60141.5,219.0,22.0,563402.0,3.0,113.0,140.0,29.0,1.3,5.0,1.0,0.0,0.0
235,118.18,32321.0,0.0,23.0,658770.0,2.0,161.0,289.0,10.0,2.3,5.0,0.0,1.0,1.0
236,723.02,30955.5,178.0,28.0,701691.0,1.0,116.0,235.0,17.0,7.7,2.0,0.5,0.0,1.0
237,2070.0,22124.5,0.0,19.0,522920.0,1.0,91.0,167.0,1.0,5.9,6.0,1.0,1.0,1.0
238,155.96,82283.0,227.0,89.0,797091.0,1.0,164.0,868.0,10.0,2.7,1.0,1.0,0.75,1.0
239,672.41,62204.0,74.0,0.0,894541.0,1.0,140.0,761.0,5.0,1.9,10.0,1.0,0.25,0.0
240,158.59,21128.5,47.0,8.0,517301.0,2.0,157.0,187.0,3.0,1.2,6.0,1.0,0.0,1.0
241,247.29,97733.5,221.0,14.0,897373.0,3.0,114.0,726.0,26.0,2.8,5.0,1.0,1.0,0.0
242,1290.0,21822.5,0.0,31.0,251772.0,1.0,98.0,169.0,1.0,4.3,2.0,0.0,1.0,1.0
243,278.81,36089.5,169.0,34.0,305677.0,1.0,195.0,243.0,18.0,1.5,1.0,0.0,0.75,1.0
244,826.35,31171.0,67.0,64.0,244273.0,1.0,193.0,183.0,3.0,3.6,1.0,1.0,0.75,1.0
245,180.0,48929.0,0.0,0.0,473416.0,0.0,159.0,266.0,1.0,1.6,9.0,1.0,0.25,1.0
246,500.0,31729.5,56.0,17.0,858324.0,0.0,127.0,291.0,5.0,1.6,5.0,1.0,0.75,1.0
247,600.0,70459.5,55.0,0.0,510797.0,3.0,162.0,699.0,4.0,3.1,13.0,0.75,0.0,1.0
248,620.69,52936.0,45.0,0.0,377356.0,0.0,149.0,279.0,3.0,2.0,10.0,0.0,1.0,0.0
249,1076.47,53833.0,0.0,24.0,310732.0,3.0,176.0,672.0,0.0,13.2,10.0,0.5,0.75,1.0
250,449.2,54018.5,184.0,9.0,778317.0,3.0,203.0,382.0,13.0,5.6,6.0,1.0,0.75,0.0
251,522.67,56234.0,79.0,24.0,259329.0,2.0,104.0,365.0,5.0,5.3,6.0,1.0,1.0,0.0
252,68.08,52338.0,81.0,48.0,244015.0,2.0,155.0,372.0,4.0,2.5,2.0,0.0,0.25,1.0
253,126.61,32587.0,221.0,84.0,392906.0,3.0,131.0,194.0,12.0,5.9,2.0,0.75,1.0,1.0
254,260.87,47282.0,222.0,0.0,161428.0,1.0,118.0,372.0,25.0,1.8,9.0,1.0,1.0,0.0
255,677.42,30597.5,47.0,7.0,186207.0,2.0,110.0,374.0,3.0,4.9,5.0,0.5,1.0,1.0
256,450.0,19522.0,0.0,0.0,222199.0,1.0,160.0,152.0,3.0,1.5,15.0,0.5,0.75,1.0
257,105.73,57410.0,214.0,14.0,150731.0,2.0,209.0,589.0,16.0,1.6,6.0,0.75,1.0,1.0
258,191.3,76397.5,0.0,59.0,736294.0,2.0,124.0,440.0,0.0,2.4,1.0,1.0,1.0,0.0
259,115.89,71661.5,176.0,63.0,265031.0,2.0,148.0,801.0,11.0,3.5,1.0,1.0,1.0,0.0
260,89.07,18163.5,42.0,70.0,973826.0,3.0,119.0,203.0,3.0,1.5,1.0,1.0,0.75,1.0
261,620.9,22614.0,28.0,36.0,437790.0,4.0,156.0,188.0,3.0,9.1,1.0,0.25,0.75,1.0
262,53.89,37951.0,67.0,0.0,960572.0,1.0,160.0,323.0,4.0,1.3,9.0,0.5,0.0,1.0
263,632.65,81461.5,47.0,47.0,532227.0,0.0,139.0,694.0,3.0,2.1,2.0,0.5,0.75,0.0
264,155.93,54250.5,241.0,14.0,791614.0,2.0,147.0,330.0,23.0,3.5,6.0,0.5,0.25,1.0
265,46.26,65428.0,244.0,11.0,522756.3270705362,2.0,90.0,297.0,26.0,1.7,4.0,0.5,0.25,1.0
266,198.29,77090.0,39.0,33.0,390577.0,4.0,144.0,459.0,5.0,2.1,2.0,1.0,0.75,0.0
267,434.48,29514.5,190.0,0.0,774329.0,1.0,139.0,130.0,20.0,4.2,14.0,0.0,0.75,1.0
268,171.97,45758.0,271.0,10.0,952049.0,3.0,148.0,248.0,17.0,2.7,4.0,0.75,0.25,1.0
269,317.73,52642.5,76.0,23.0,222595.0,2.0,183.0,338.0,5.0,4.3,6.0,0.25,0.75,1.0
270,480.0,32820.0,0.0,12.0,607278.0,1.0,94.0,342.0,0.0,1.6,6.0,1.0,0.75,0.0
271,282.35,37105.0,0.0,24.0,335064.0,2.0,144.0,376.0,0.0,2.2,4.0,1.0,0.25,1.0
272,900.0,12870.5,0.0,8.0,284941.0,0.0,173.0,187.0,0.0,2.0,5.0,1.0,0.25,1.0
273,1290.0,51009.5,0.0,0.0,422561.0,5.0,142.0,242.0,1.0,4.3,9.0,0.75,0.75,0.0
274,821.92,22390.5,46.0,0.0,498747.82420347823,1.0,148.0,200.0,3.0,4.0,10.0,1.0,0.75,1.0
275,1290.0,66578.0,0.0,0.0,317265.0,3.0,160.0,437.0,0.0,2.3,15.0,1.0,0.25,0.0
276,67.24,28700.5,87.0,75.0,693552.0,2.0,96.0,479.0,5.0,2.1,2.0,1.0,0.75,1.0
277,360.0,14293.5,0.0,15.0,946204.0,1.0,104.0,202.0,0.0,2.2,5.0,0.0,1.0,1.0
278,373.96,37764.5,191.0,7.0,380967.0,3.0,152.0,162.0,15.0,2.5,6.0,1.0,0.75,0.0
279,370.25,40441.0,216.0,0.0,237262.0,3.0,120.0,165.0,15.0,2.9,15.0,1.0,0.25,0.0
280,352.23,31149.5,57.0,9.0,528554.0,2.0,166.0,360.0,5.0,2.9,6.0,1.0,0.5,1.0
281,934.13,84335.0,67.0,0.0,717238.0,2.0,138.0,396.0,28.0,4.2,12.0,1.0,1.0,1.0
282,413.43,40864.0,183.0,0.0,986430.0,0.0,105.0,390.0,13.0,2.9,12.0,0.75,0.75,0.0
283,437.5,55179.5,92.0,0.0,560549.0,3.0,124.0,314.0,5.0,1.8,8.0,0.75,1.0,1.0
284,421.05,21025.0,71.0,0.0,257317.0,5.0,121.0,332.0,4.0,1.4,11.0,0.75,0.75,1.0
285,142.86,67309.5,47.0,0.0,894893.0,2.0,147.0,771.0,3.0,1.7,10.0,1.0,0.5,1.0
286,257.27,72355.5,188.0,40.0,382481.0,2.0,146.0,491.0,15.0,3.9,2.0,1.0,1.0,0.0
287,468.75,84215.0,60.0,20.0,412979.0,1.0,182.0,825.0,4.0,2.5,5.0,1.0,0.5,1.0
288,641.51,16229.0,59.0,6.0,604559.0,1.0,229.0,246.0,3.0,2.4,6.0,1.0,1.0,1.0
289,107.46,58084.5,235.0,0.0,686451.0,2.0,155.0,384.0,17.0,2.2,8.0,0.0,0.25,1.0
290,441.18,41371.0,0.0,7.0,645057.0,2.0,202.0,359.0,1.0,2.5,4.0,1.0,0.0,1.0
291,207.83,46332.0,232.0,0.0,217812.0,3.0,152.0,246.0,10.0,2.3,1.0,1.0,0.75,0.0
292,20.34,22389.5,0.0,49.0,939773.0,2.0,185.0,208.0,1.0,1.4,1.0,0.75,1.0,1.0
293,39.69,67032.0,177.0,63.0,199271.0,2.0,329.0,250.0,27.0,1.2,1.0,0.25,1.0,1.0
294,307.45,100143.5,222.0,5.0,278516.0,1.0,124.0,811.0,29.0,3.3,6.0,1.0,1.0,0.0
295,565.38,60114.0,0.0,16.0,192268.0,3.0,143.0,862.0,4.0,3.9,2.0,1.0,0.5,1.0
296,373.58,49383.0,165.0,0.0,258778.0,1.0,104.0,352.0,18.0,2.3,13.0,1.0,0.75,0.0
297,480.0,52284.5,0.0,20.0,230162.0,3.0,163.0,501.0,0.0,3.8,4.0,0.0,1.0,1.0
298,94.04,46797.0,219.0,0.0,188512.0,3.0,163.0,206.0,3.0,1.0,10.0,1.0,0.0,0.0
299,307.09,39656.5,154.0,55.0,513733.5865163787,1.0,107.0,377.0,29.0,1.6,2.0,1.0,0.0,0.0
300,592.59,80035.0,62.0,0.0,227642.0,0.0,247.0,897.0,4.0,2.2,2.0,0.25,0.75,1.0
301,887.32,26347.5,42.0,62.0,540706.0,1.0,198.0,223.0,3.0,3.2,1.0,1.0,1.0,0.0
302,8.96,23521.5,0.0,57.0,644384.0,2.0,77.0,189.0,1.0,1.2,1.0,0.75,0.0,1.0
303,1302.63,57609.0,52.0,0.0,559091.0,3.0,62.0,686.0,28.0,6.6,11.0,1.0,0.75,0.0
304,463.64,24438.0,0.0,12.0,769374.0,4.0,136.0,191.0,0.0,2.4,5.0,0.0,0.75,1.0
305,414.47,18715.5,52.0,0.0,183007.0,4.0,153.0,380.0,3.0,1.1,1.0,0.75,0.75,0.0
306,509.65,36393.5,159.0,66.0,150330.0,1.0,96.0,151.0,27.0,3.4,2.0,1.0,1.0,0.0
307,840.0,62676.0,0.0,77.0,415101.0,1.0,167.0,494.0,0.0,1.8,2.0,1.0,0.75,1.0
308,405.88,79017.0,70.0,42.0,463745.0,1.0,181.0,667.0,3.0,3.3,2.0,0.5,0.0,1.0
309,167.48,52410.0,41.0,88.0,542053.0,4.0,121.0,311.0,5.0,5.7,1.0,1.0,0.75,0.0
310,341.61,47183.5,253.0,13.0,973483.0,4.0,147.0,162.0,27.0,4.5,10.0,1.0,1.0,1.0
311,480.0,75745.0,0.0,17.0,784010.0,1.0,99.0,862.0,0.0,1.6,4.0,0.0,0.75,1.0
312,1560.0,52119.5,0.0,0.0,439244.0,0.0,197.0,635.0,0.0,3.2,15.0,0.5,0.5,0.0
313,151.08,30029.5,78.0,10.0,256852.0,3.0,148.0,192.0,3.0,2.4,4.0,0.75,0.0,1.0
314,689.92,49233.0,47.0,24.0,299428.0,2.0,157.0,342.0,4.0,8.9,4.0,0.25,0.75,1.0
315,406.34,69809.5,57.0,19.0,414111.0,3.0,176.0,696.0,3.0,2.7,5.0,0.0,0.75,0.0
316,1770.0,55943.5,0.0,82.0,959660.0,1.0,56.0,409.0,1.0,5.9,1.0,0.25,1.0,0.0
317,294.12,21607.5,55.0,10.0,281444.0,2.0,127.0,311.0,4.0,3.5,6.0,0.0,0.75,1.0
318,150.0,28242.5,0.0,0.0,211557.0,2.0,215.0,359.0,1.0,1.5,10.0,1.0,0.0,1.0
319,1200.0,46580.0,60.0,0.0,689023.0,0.0,249.0,321.0,3.0,5.4,8.0,0.25,1.0,1.0
320,2040.0,74284.5,0.0,0.0,177265.0,4.0,148.0,632.0,0.0,6.8,13.0,1.0,1.0,1.0
321,1980.0,37973.5,0.0,0.0,721881.0,2.0,104.0,393.0,1.0,6.6,14.0,0.75,0.75,1.0
322,214.29,27837.5,0.0,32.0,792662.0,3.0,134.0,257.0,1.0,2.0,1.0,1.0,0.0,1.0
323,760.0,31062.0,40.0,16.0,235686.0,2.0,93.0,290.0,4.0,5.6,6.0,0.5,0.0,0.0
324,336.54,53764.5,212.0,11.0,659835.0,1.0,210.0,343.0,18.0,2.5,6.0,0.0,0.25,1.0
325,82.76,26412.5,0.0,19.0,577334.0,4.0,159.0,271.0,1.0,1.8,11.0,1.0,0.25,1.0
326,175.73,43484.0,79.0,6.0,651241.0,2.0,132.0,256.0,5.0,1.4,6.0,0.0,0.5,1.0
327,165.71,34801.0,175.0,25.0,256613.0,4.0,172.0,192.0,26.0,2.9,1.0,0.0,0.25,1.0
328,613.42,35745.0,213.0,0.0,186318.0,3.0,134.0,302.0,4.0,5.4,14.0,1.0,0.0,0.0
329,1320.0,32849.0,0.0,21.0,488891.0,1.0,100.0,324.0,1.0,3.4,6.0,0.25,0.25,1.0
330,62.44,92667.5,139.0,77.0,517833.6253257342,4.0,133.0,226.0,22.0,2.1,1.0,1.0,0.75,0.0
331,56.76,40812.5,0.0,27.0,874122.0,3.0,98.0,134.0,0.0,1.7,1.0,1.0,1.0,1.0
332,1560.0,13367.0,0.0,0.0,173124.0,2.0,72.0,178.0,1.0,3.2,9.0,0.0,1.0,0.0
333,276.03,22064.0,63.0,25.0,248312.0,2.0,123.0,180.0,5.0,3.8,2.0,1.0,1.0,0.0
334,191.67,54523.0,0.0,62.0,822212.0,3.0,256.0,370.0,0.0,2.6,1.0,0.75,1.0,0.0
335,258.62,41046.0,74.0,0.0,262167.0,1.0,194.0,340.0,5.0,2.5,8.0,1.0,0.25,1.0
336,405.41,53453.5,48.0,77.0,378559.0,1.0,261.0,304.0,5.0,2.0,2.0,1.0,0.75,1.0
337,930.0,77513.5,0.0,11.0,835269.0,1.0,190.0,644.0,1.0,2.1,4.0,1.0,0.75,1.0
338,417.22,68132.5,51.0,0.0,296141.0,1.0,132.0,506.0,4.0,1.1,12.0,1.0,1.0,1.0
339,2310.0,23878.0,0.0,24.0,265648.0,1.0,182.0,243.0,1.0,7.7,13.0,0.0,0.75,1.0
340,540.0,35989.5,0.0,0.0,312746.0,2.0,120.0,298.0,17.0,1.8,8.0,0.25,0.75,1.0
341,244.44,52389.0,0.0,17.0,711212.0,3.0,126.0,746.0,1.0,1.2,5.0,0.5,0.5,1.0
342,1009.62,70146.5,212.0,0.0,502281.8422549135,1.0,142.0,315.0,0.0,9.5,10.0,1.0,0.75,0.0
343,211.54,81414.0,56.0,55.0,245464.0,0.0,104.0,500.0,5.0,1.1,2.0,0.5,0.75,1.0
344,1560.0,13929.5,0.0,18.0,518896.0,1.0,168.0,155.0,0.0,5.2,6.0,0.25,1.0,1.0
345,1290.0,32100.5,0.0,69.0,510232.0,0.0,123.0,315.0,3.0,4.3,1.0,1.0,0.75,0.0
346,234.1,35567.5,76.0,17.0,181007.0,2.0,264.0,374.0,4.0,3.7,6.0,0.25,0.75,1.0
347,16.04,65304.5,45.0,79.0,926144.0,2.0,150.0,585.0,3.0,1.5,2.0,1.0,0.5,1.0
348,705.22,81363.0,168.0,0.0,200047.0,2.0,101.0,657.0,23.0,6.3,13.0,0.75,0.75,1.0
349,144.39,17490.0,58.0,59.0,384418.0,2.0,218.0,231.0,5.0,3.6,1.0,1.0,1.0,0.0
350,777.11,32343.0,66.0,0.0,500499.1453430216,2.0,90.0,265.0,3.0,3.3,11.0,1.0,0.75,1.0
351,405.41,67122.5,196.0,0.0,166660.0,2.0,191.0,274.0,25.0,2.0,10.0,1.0,0.75,0.0
352,1443.04,26429.5,58.0,0.0,396597.0,0.0,86.0,147.0,4.0,6.6,14.0,0.75,1.0,1.0
353,136.36,86125.5,208.0,0.0,265838.0,2.0,219.0,508.0,15.0,1.4,9.0,0.0,0.0,1.0
354,975.46,37109.5,63.0,10.0,846192.0,1.0,124.0,392.0,1.0,6.3,5.0,1.0,0.75,1.0
355,764.33,67103.5,57.0,0.0,696216.0,2.0,128.0,484.0,3.0,3.0,13.0,0.0,1.0,1.0
356,320.39,70195.5,209.0,21.0,515783.6875687097,1.0,133.0,327.0,16.0,2.3,4.0,0.75,0.25,0.0
357,249.1,51137.0,177.0,16.0,836424.0,1.0,297.0,252.0,11.0,1.3,5.0,1.0,0.75,1.0
358,181.97,28068.5,0.0,51.0,612728.0,4.0,170.0,311.0,0.0,3.7,2.0,0.5,1.0,1.0
359,272.73,39084.5,53.0,10.0,949583.0,2.0,148.0,342.0,3.0,2.3,6.0,0.0,0.75,1.0
360,531.25,39215.0,224.0,6.0,915578.0,3.0,172.0,384.0,21.0,6.8,5.0,0.75,0.25,1.0
361,326.09,10321.0,0.0,13.0,836115.0,2.0,122.0,227.0,0.0,2.5,6.0,0.0,0.0,1.0
362,1489.36,29466.0,41.0,0.0,450249.0,2.0,149.0,341.0,3.0,7.0,8.0,0.0,0.75,1.0
363,810.0,54656.0,0.0,7.0,460373.0,0.0,241.0,839.0,1.0,1.7,14.0,1.0,0.25,1.0
364,640.45,58988.0,78.0,0.0,264558.0,1.0,171.0,828.0,4.0,1.8,8.0,0.25,0.75,0.0
365,140.22,33015.5,183.0,53.0,852774.0,3.0,163.0,210.0,29.0,1.8,2.0,0.75,0.75,0.0
366,251.7,38194.5,71.0,27.0,262348.0,3.0,275.0,390.0,5.0,2.7,2.0,0.75,1.0,0.0
367,693.75,39793.5,60.0,30.0,751329.0,1.0,98.0,271.0,1.0,2.7,1.0,1.0,1.0,1.0
368,894.74,40335.5,71.0,0.0,813682.0,2.0,192.0,345.0,3.0,4.1,13.0,0.75,0.25,1.0
369,450.0,62779.0,40.0,6.0,403254.0,2.0,109.0,263.0,3.0,4.0,6.0,1.0,0.75,1.0
370,1590.0,18507.0,0.0,0.0,945732.0,1.0,228.0,218.0,21.0,4.3,9.0,1.0,0.75,1.0
371,316.22,21324.0,0.0,27.0,229559.0,3.0,136.0,248.0,1.0,2.9,6.0,0.25,1.0,1.0
372,1380.0,58331.0,0.0,0.0,264488.0,2.0,110.0,775.0,1.0,5.6,9.0,0.5,1.0,1.0
373,431.65,50060.5,178.0,27.0,393265.0,0.0,156.0,354.0,26.0,2.0,2.0,0.0,1.0,0.0
374,416.13,51265.0,210.0,0.0,891415.0,1.0,257.0,291.0,29.0,5.3,10.0,1.0,0.75,1.0
375,1050.0,10547.5,0.0,0.0,308648.0,1.0,189.0,244.0,1.0,2.5,8.0,0.75,1.0,1.0
376,190.84,39064.5,223.0,7.0,518936.79063431494,3.0,219.0,130.0,16.0,3.5,6.0,0.25,1.0,1.0
377,1159.57,17712.5,62.0,12.0,333858.0,2.0,158.0,182.0,4.0,10.9,6.0,0.75,1.0,0.0
378,466.22,65940.0,48.0,0.0,670390.0,2.0,207.0,582.0,4.0,1.3,13.0,0.75,0.25,1.0
379,185.39,69187.0,78.0,0.0,177649.0,2.0,170.0,754.0,3.0,2.1,9.0,0.0,0.0,1.0
380,835.44,61883.5,58.0,0.0,187691.0,5.0,246.0,417.0,4.0,4.4,14.0,1.0,0.25,0.0
381,21.13,53289.0,0.0,61.0,500680.0,3.0,167.0,537.0,1.0,1.5,2.0,1.0,0.0,1.0
382,73.17,75241.5,210.0,10.0,151132.0,3.0,227.0,697.0,16.0,1.0,6.0,0.75,0.25,0.0
383,224.22,70722.5,69.0,50.0,741989.0,4.0,151.0,365.0,4.0,3.0,2.0,0.5,0.75,0.0
384,129.11,35191.5,0.0,69.0,306943.0,2.0,95.0,242.0,1.0,2.4,5.0,1.0,0.0,0.0
385,480.0,66265.0,0.0,10.0,196535.0,2.0,128.0,559.0,0.0,4.2,6.0,1.0,0.5,1.0
386,231.66,27128.0,159.0,0.0,918146.0,2.0,138.0,170.0,22.0,3.0,13.0,0.75,0.75,1.0
387,465.52,32677.0,74.0,18.0,837079.0,1.0,200.0,344.0,3.0,1.7,5.0,1.0,0.75,1.0
388,268.29,94900.5,269.0,0.0,483193.0,4.0,123.0,696.0,14.0,1.3,12.0,0.5,0.75,0.0
389,1740.0,64691.0,0.0,0.0,410641.0,1.0,172.0,740.0,1.0,3.8,11.0,0.75,0.75,0.0
390,252.81,18092.5,78.0,0.0,169936.0,3.0,182.0,146.0,5.0,2.5,2.0,0.5,0.25,1.0
391,806.9,45545.5,190.0,32.0,322182.0,1.0,107.0,320.0,10.0,6.8,10.0,1.0,1.0,1.0
392,672.79,41162.5,172.0,0.0,440746.0,3.0,86.0,147.0,20.0,5.1,12.0,1.0,0.75,1.0
393,833.33,38026.5,26.0,68.0,285606.0,1.0,133.0,308.0,0.0,3.5,2.0,1.0,0.25,1.0
394,110.96,67107.0,167.0,49.0,569070.0,2.0,138.0,302.0,1.0,1.8,2.0,0.5,1.0,1.0
395,31.25,32391.0,210.0,17.0,697956.0,3.0,296.0,228.0,12.0,1.5,4.0,1.0,0.0,1.0
396,782.61,16860.0,0.0,13.0,268966.0,2.0,161.0,174.0,0.0,5.0,5.0,0.5,1.0,1.0
397,896.1,48463.5,54.0,0.0,907407.0,1.0,124.0,253.0,4.0,3.6,10.0,0.0,1.0,1.0
398,186.05,32035.5,214.0,46.0,922401.0,3.0,163.0,188.0,15.0,2.8,1.0,0.5,1.0,0.0
399,541.67,49676.5,44.0,62.0,706319.0,1.0,166.0,286.0,3.0,1.6,2.0,0.75,0.0,1.0
400,253.09,64979.5,166.0,22.0,479246.0,2.0,180.0,365.0,14.0,3.1,1.0,1.0,1.0,1.0
401,773.01,32243.5,63.0,0.0,336945.0,1.0,105.0,366.0,0.0,3.2,13.0,1.0,0.25,0.0
402,382.02,40552.5,167.0,0.0,712390.0,2.0,101.0,211.0,19.0,4.4,12.0,0.5,1.0,1.0
403,96.49,39973.0,162.0,8.0,768882.0,3.0,188.0,248.0,10.0,2.1,5.0,0.0,0.75,1.0
404,840.0,48819.0,0.0,0.0,198921.0,2.0,211.0,374.0,1.0,1.8,12.0,0.0,0.75,1.0
405,847.06,59134.5,70.0,0.0,501302.0,1.0,111.0,489.0,5.0,4.8,11.0,1.0,0.75,0.0
406,329.67,31032.5,173.0,0.0,755966.0,0.0,117.0,160.0,18.0,2.0,8.0,0.25,1.0,1.0
407,269.08,43101.0,284.0,14.0,282611.0,3.0,139.0,212.0,19.0,3.7,4.0,0.75,0.75,0.0
408,93.08,71474.5,189.0,13.0,850935.0,3.0,116.0,283.0,22.0,1.3,5.0,0.75,0.25,0.0
409,77.08,40270.0,216.0,19.0,900837.0,3.0,305.0,148.0,1.0,2.3,5.0,0.5,0.75,1.0
410,87.19,33504.0,37.0,62.0,664220.0,3.0,142.0,315.0,3.0,3.2,2.0,0.0,0.75,1.0
411,715.91,76661.0,76.0,45.0,180582.0,1.0,79.0,558.0,3.0,4.2,2.0,0.75,1.0,1.0
412,246.95,73798.5,228.0,0.0,962500.0,3.0,186.0,547.0,0.0,1.7,12.0,1.0,0.75,0.0
413,485.55,59393.0,73.0,15.0,646361.0,0.0,186.0,523.0,5.0,1.8,6.0,0.75,0.75,1.0
414,258.88,41446.0,54.0,24.0,865633.0,3.0,142.0,268.0,4.0,3.4,4.0,0.75,0.75,1.0
415,145.57,35371.5,174.0,20.0,172997.0,3.0,112.0,174.0,29.0,2.3,4.0,1.0,0.75,0.0
416,510.0,11815.0,0.0,0.0,921948.0,4.0,186.0,158.0,0.0,1.7,13.0,1.0,0.75,1.0
417,95.68,42641.5,43.0,39.0,221797.0,2.0,169.0,265.0,3.0,0.7,2.0,0.75,0.75,1.0
418,441.72,41652.5,63.0,0.0,506957.32820506016,2.0,209.0,389.0,4.0,2.4,13.0,0.25,0.25,1.0
419,344.44,21028.5,0.0,17.0,506092.06060819316,2.0,243.0,212.0,0.0,1.1,4.0,1.0,0.25,0.0
420,769.74,22022.5,52.0,0.0,223437.0,3.0,96.0,287.0,4.0,2.9,12.0,0.0,0.0,1.0
421,820.0,95009.0,200.0,48.0,840963.0,1.0,188.0,814.0,18.0,7.2,2.0,0.75,1.0,0.0
422,234.99,85072.5,73.0,21.0,507696.0,2.0,184.0,448.0,4.0,4.0,4.0,0.75,1.0,1.0
423,233.58,43883.0,61.0,25.0,288001.0,2.0,110.0,274.0,4.0,3.2,1.0,1.0,1.0,1.0
424,919.71,16214.5,37.0,0.0,529497.0,0.0,132.0,201.0,3.0,4.2,12.0,1.0,1.0,0.0
425,534.78,64912.5,0.0,13.0,745651.0,3.0,83.0,740.0,1.0,4.1,6.0,0.5,0.75,1.0
426,284.21,26384.0,0.0,28.0,493326.0,3.0,186.0,367.0,4.0,4.6,2.0,1.0,1.0,1.0
427,200.0,67376.0,0.0,20.0,629678.0,3.0,96.0,420.0,1.0,2.0,5.0,0.0,0.75,1.0
428,489.36,30927.5,182.0,0.0,511377.7970794703,2.0,162.0,222.0,29.0,2.6,9.0,0.75,0.75,0.0
429,780.0,79245.5,0.0,0.0,210621.0,4.0,100.0,895.0,1.0,2.6,8.0,0.75,0.75,0.0
430,359.62,58555.5,217.0,0.0,646492.0,4.0,189.0,346.0,22.0,2.8,11.0,0.0,0.75,1.0
431,486.11,38010.0,46.0,7.0,477836.0,6.0,106.0,261.0,5.0,1.5,5.0,0.5,0.75,0.0
432,265.31,31614.5,194.0,0.0,555872.0,2.0,138.0,202.0,23.0,1.6,10.0,1.0,0.25,0.0
433,510.0,15684.5,0.0,73.0,582638.0,1.0,199.0,240.0,0.0,1.7,1.0,0.75,0.75,1.0
434,900.0,65429.0,40.0,0.0,496961.6518507075,0.0,90.0,704.0,4.0,3.2,10.0,0.0,0.5,1.0
435,1914.11,67778.0,63.0,56.0,463640.0,1.0,274.0,543.0,3.0,9.4,2.0,0.5,0.75,0.0
436,1410.0,22607.5,0.0,0.0,676217.0,3.0,200.0,267.0,1.0,5.7,8.0,0.75,0.75,1.0
437,489.8,26828.0,96.0,0.0,623643.0,1.0,229.0,184.0,3.0,2.2,12.0,1.0,0.75,1.0
438,141.07,61936.5,218.0,32.0,916662.0,3.0,98.0,318.0,19.0,2.0,15.0,1.0,0.75,0.0
439,611.54,43441.0,0.0,16.0,819227.0,4.0,132.0,172.0,0.0,4.3,6.0,0.0,0.25,1.0
440,181.95,57246.0,49.0,56.0,324712.0,2.0,169.0,889.0,5.0,2.3,2.0,1.0,0.5,0.0
441,285.21,33209.5,184.0,32.0,876254.0,1.0,166.0,153.0,24.0,1.7,2.0,0.0,0.75,1.0
442,794.12,24530.5,36.0,0.0,814328.0,2.0,168.0,199.0,3.0,3.6,10.0,0.25,1.0,1.0
443,630.0,41910.5,0.0,8.0,153262.0,1.0,99.0,376.0,1.0,2.1,8.0,0.25,1.0,1.0
444,126.14,12933.0,0.0,78.0,510376.842358295,4.0,138.0,190.0,0.0,2.7,1.0,0.0,1.0,1.0
445,210.08,36504.5,184.0,43.0,208785.0,2.0,75.0,186.0,25.0,3.0,2.0,1.0,1.0,0.0
446,238.75,41896.5,189.0,0.0,592980.0,5.0,120.0,242.0,20.0,2.3,12.0,1.0,1.0,1.0
447,262.5,45825.0,0.0,14.0,499611.0,4.0,160.0,397.0,0.0,2.1,5.0,0.0,0.25,1.0
448,323.08,36472.5,0.0,16.0,574059.0,3.0,120.0,874.0,1.0,1.8,4.0,0.75,1.0,1.0
449,900.0,51568.5,0.0,0.0,170544.0,5.0,114.0,649.0,0.0,2.0,15.0,0.5,0.75,1.0
450,230.0,77560.0,0.0,50.0,407900.0,4.0,131.0,236.0,1.0,4.6,2.0,1.0,0.25,1.0
451,396.43,19736.5,0.0,18.0,168086.0,2.0,93.0,198.0,1.0,2.7,5.0,0.0,0.0,1.0
452,1440.0,19850.5,0.0,66.0,204960.0,1.0,169.0,379.0,0.0,2.8,1.0,1.0,0.75,0.0
453,223.31,37599.0,172.0,44.0,421453.0,3.0,91.0,168.0,27.0,3.3,9.0,0.5,0.75,0.0
454,199.45,57399.0,41.0,22.0,215059.0,2.0,150.0,889.0,3.0,3.4,6.0,0.0,0.5,1.0
455,233.77,64600.0,0.0,67.0,207903.0,4.0,113.0,433.0,0.0,5.0,2.0,0.75,0.25,0.0
456,192.17,40762.5,181.0,83.0,908480.0,0.0,144.0,306.0,19.0,2.8,2.0,0.0,0.25,1.0
